"","ref","psoc_code","desc_psoc","psic_code","psic_desc","cow_code","cow_desc","psic_3digit","psic_group_code","psic_group_desc"
"188","11201101156",1120,"Managing directors and chief executives","1101","Distilling, rectifying and blending of spirits",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"189","11201102156",1120,"Managing directors and chief executives","1102","Manufacture of wines",1,"Private Establishment","110","110","Manufacture of beverages"
"190","11201102156",1120,"Managing directors and chief executives","1102","Manufacture of wines",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"191","11201102156",1120,"Managing directors and chief executives","1102","Manufacture of wines",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"192","11201103156",1120,"Managing directors and chief executives","1103","Manufacture of malt liquors and malt",1,"Private Establishment","110","110","Manufacture of beverages"
"193","11201103156",1120,"Managing directors and chief executives","1103","Manufacture of malt liquors and malt",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"194","11201103156",1120,"Managing directors and chief executives","1103","Manufacture of malt liquors and malt",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"195","11201104156",1120,"Managing directors and chief executives","1104","Manufacture of softdrinks",1,"Private Establishment","110","110","Manufacture of beverages"
"196","11201104156",1120,"Managing directors and chief executives","1104","Manufacture of softdrinks",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"197","11201104156",1120,"Managing directors and chief executives","1104","Manufacture of softdrinks",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"198","11201105156",1120,"Managing directors and chief executives","1105","Manufacture of drinking water and mineral water",1,"Private Establishment","110","110","Manufacture of beverages"
"199","11201105156",1120,"Managing directors and chief executives","1105","Manufacture of drinking water and mineral water",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"200","11201105156",1120,"Managing directors and chief executives","1105","Manufacture of drinking water and mineral water",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"201","11201106156",1120,"Managing directors and chief executives","1106","Manufacture of sports and energy drink",1,"Private Establishment","110","110","Manufacture of beverages"
"202","11201106156",1120,"Managing directors and chief executives","1106","Manufacture of sports and energy drink",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"203","11201106156",1120,"Managing directors and chief executives","1106","Manufacture of sports and energy drink",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"204","11201109156",1120,"Managing directors and chief executives","1109","Manufacture of other beverages, n.e.c.",1,"Private Establishment","110","110","Manufacture of beverages"
"205","11201109156",1120,"Managing directors and chief executives","1109","Manufacture of other beverages, n.e.c.",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"206","11201109156",1120,"Managing directors and chief executives","1109","Manufacture of other beverages, n.e.c.",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"207","11201201156",1120,"Managing directors and chief executives","1201","Manufacture of cigarettes",1,"Private Establishment","120","120","Manufacture of tobacco products"
"208","11201201156",1120,"Managing directors and chief executives","1201","Manufacture of cigarettes",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"209","11201201156",1120,"Managing directors and chief executives","1201","Manufacture of cigarettes",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"210","11201202156",1120,"Managing directors and chief executives","1202","Manufacture of cigars",1,"Private Establishment","120","120","Manufacture of tobacco products"
"211","11201202156",1120,"Managing directors and chief executives","1202","Manufacture of cigars",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"212","11201202156",1120,"Managing directors and chief executives","1202","Manufacture of cigars",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"213","11201203156",1120,"Managing directors and chief executives","1203","Manufacture of chewing and smoking tobacco, snuff",1,"Private Establishment","120","120","Manufacture of tobacco products"
"214","11201203156",1120,"Managing directors and chief executives","1203","Manufacture of chewing and smoking tobacco, snuff",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"215","11201203156",1120,"Managing directors and chief executives","1203","Manufacture of chewing and smoking tobacco, snuff",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"216","11201204156",1120,"Managing directors and chief executives","1204","Curing and redrying tobacco leaves",1,"Private Establishment","120","120","Manufacture of tobacco products"
"217","11201204156",1120,"Managing directors and chief executives","1204","Curing and redrying tobacco leaves",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"218","11201204156",1120,"Managing directors and chief executives","1204","Curing and redrying tobacco leaves",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"219","11201209156",1120,"Managing directors and chief executives","1209","Tobacco manufacturing, n.e.c.",1,"Private Establishment","120","120","Manufacture of tobacco products"
"220","11201209156",1120,"Managing directors and chief executives","1209","Tobacco manufacturing, n.e.c.",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"221","11201209156",1120,"Managing directors and chief executives","1209","Tobacco manufacturing, n.e.c.",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"222","11201311156",1120,"Managing directors and chief executives","1311","Preparation and spinning of textile fibers",1,"Private Establishment","131","131","Spinning, weaving and finishing of textiles"
